,ID,Year,Month,Data Type,Value1,Mflag1,Qflag1,Sflag1,Value2,Mflag2,Qflag2,Sflag2,Value3,Mflag3,Qflag3,Sflag3,Value4,Mflag4,Qflag4,Sflag4,Value5,Mflag5,Qflag5,Sflag5,Value6,Mflag6,Qflag6,Sflag6,Value7,Mflag7,Qflag7,Sflag7,Value8,Mflag8,Qflag8,Sflag8,Value9,Mflag9,Qflag9,Sflag9,Value10,Mflag10,Qflag10,Sflag10,Value11,Mflag11,Qflag11,Sflag11,Value12,Mflag12,Qflag12,Sflag12,Value13,Mflag13,Qflag13,Sflag13,Value14,Mflag14,Qflag14,Sflag14,Value15,Mflag15,Qflag15,Sflag15,Value16,Mflag16,Qflag16,Sflag16,Value17,Mflag17,Qflag17,Sflag17,Value18,Mflag18,Qflag18,Sflag18,Value19,Mflag19,Qflag19,Sflag19,Value20,Mflag20,Qflag20,Sflag20,Value21,Mflag21,Qflag21,Sflag21,Value22,Mflag22,Qflag22,Sflag22,Value23,Mflag23,Qflag23,Sflag23,Value24,Mflag24,Qflag24,Sflag24,Value25,Mflag25,Qflag25,Sflag25,Value26,Mflag26,Qflag26,Sflag26,Value27,Mflag27,Qflag27,Sflag27,Value28,Mflag28,Qflag28,Sflag28,Value29,Mflag29,Qflag29,Sflag29,Value30,Mflag30,Qflag30,Sflag30,Value31,Mflag31,Qflag31,Sflag31
4191,USC00187705,1992,1,SNWD,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,-9999, , , ,51, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0
4192,USC00187705,1992,1,WT01,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
4289,USC00187705,1993,1,TMAX,150, , ,0,28, , ,0,56, , ,0,167, , ,0,167, , ,0,83, , ,0,83, , ,0,67, , ,0,22, , ,0,-11, , ,0,6, , ,0,50, , ,0,72, , ,0,50, , ,0,56, , ,0,33, , ,0,83, , ,0,33, , ,0,22, , ,0,56, , ,0,61, , ,0,83, , ,0,83, , ,0,128, , ,0,39, , ,0,11, , ,0,61, , ,0,39, , ,0,50, , ,0,94, , ,0,178, , ,0
4290,USC00187705,1993,1,TMIN,-17, , ,0,-44, , ,0,-11, , ,0,50, , ,0,33, , ,0,17, , ,0,33, , ,0,22, , ,0,-22, , ,0,-28, , ,0,-28, , ,0,-6, , ,0,50, , ,0,17, , ,0,-6, , ,0,6, , ,0,-17, , ,0,-17, , ,0,-61, , ,0,-72, , ,0,-67, , ,0,17, , ,0,28, , ,0,33, , ,0,-33, , ,0,-44, , ,0,-61, , ,0,-28, , ,0,-39, , ,0,-61, , ,0,33, , ,0
4291,USC00187705,1993,1,TOBS,-11, , ,0,-6, , ,0,50, , ,0,156, , ,0,33, , ,0,44, , ,0,61, , ,0,22, , ,0,-17, , ,0,-28, , ,0,6, , ,0,50, , ,0,50, , ,0,22, , ,0,11, , ,0,11, , ,0,33, , ,0,-17, , ,0,-61, , ,0,-44, , ,0,56, , ,0,28, , ,0,44, , ,0,33, , ,0,-28, , ,0,-39, , ,0,0, , ,0,-17, , ,0,-39, , ,0,33, , ,0,78, , ,0
4292,USC00187705,1993,1,PRCP,0, , ,0,0,P, ,0,3, , ,0,0, , ,0,262, , ,0,0, , ,0,0, , ,0,109, , ,0,61, , ,0,13, , ,0,5, , ,0,43, , ,0,0,T, ,0,0, , ,0,0,T, ,0,0, , ,0,0, , ,0,0, , ,0,0,T, ,0,0, , ,0,89, , ,0,30, , ,0,0,T, ,0,5, , ,0,0, , ,0,0, , ,0,0, , ,0,0,P, ,0,0,P, ,0,0, , ,0,0, , ,0
4293,USC00187705,1993,1,SNOW,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,20, , ,0,8, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,T, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0
4294,USC00187705,1993,1,SNWD,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,25, , ,0,25, , ,0,25, , ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0
4295,USC00187705,1993,1,WT01,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,1, , ,0,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,1, , ,0,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
4296,USC00187705,1993,1,WT06,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
4386,USC00187705,1994,1,TMAX,44, , ,0,78, , ,0,39, , ,0,11, , ,0,11, , ,0,22, , ,0,11, , ,0,11, , ,0,-33, , ,0,0, , ,0,61, , ,0,22, , ,0,17, , ,0,39, , ,0,-94, , ,0,-83, , ,0,11, , ,0,17, , ,0,-144, , ,0,-83, , ,0,-44, , ,0,50, , ,0,61, , ,0,89, , ,0,72, , ,0,33, , ,0,-39, , ,0,44, , ,0,44, , ,0,22, , ,0,17, , ,0
4387,USC00187705,1994,1,TMIN,-83, , ,0,6, , ,0,0, , ,0,-22, , ,0,-50, , ,0,-50, , ,0,-11, , ,0,-94, , ,0,-100, , ,0,-100, , ,0,-56, , ,0,0, , ,0,-17, , ,0,-100, , ,0,-156, , ,0,-172, , ,0,-94, , ,0,-189, , ,0,-217, , ,0,-144, , ,0,-189, , ,0,-111, , ,0,-72, , ,0,-39, , ,0,-50, , ,0,-44, , ,0,-78, , ,0,-50, , ,0,17, , ,0,-28, , ,0,-33, , ,0
4388,USC00187705,1994,1,TOBS,17, , ,0,39, , ,0,11, , ,0,-22, , ,0,-39, , ,0,0, , ,0,6, , ,0,-89, , ,0,-100, , ,0,-44, , ,0,6, , ,0,6, , ,0,11, , ,0,-100, , ,0,-156, , ,0,-89, , ,0,-39, , ,0,-189, , ,0,-144, , ,0,-122, , ,0,-89, , ,0,-39, , ,0,39, , ,0,-17, , ,0,33, , ,0,-44, , ,0,-50, , ,0,22, , ,0,17, , ,0,-28, , ,0,-33, , ,0
4389,USC00187705,1994,1,PRCP,5, , ,0,0, , ,0,0,T, ,0,178, , ,0,0, , ,0,0, , ,0,170, , ,0,69, , ,0,0, , ,0,0, , ,0,0, , ,0,137, , ,0,0,P, ,0,8, , ,0,0, , ,0,0, , ,0,323, , ,0,0, , ,0,0,T, ,0,15, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,38, , ,0,13, , ,0,38, , ,0,117, , ,0,0, , ,0,-9999, , , ,0,P, ,0
4390,USC00187705,1994,1,SNOW,0,P, ,0,0,P, ,0,0,P, ,0,25, , ,0,0, , ,0,0,P, ,0,0,P, ,0,13, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,T, ,0,0,P, ,0,0,P, ,0,46, , ,0,0,P, ,0,0,T, ,0,81, , ,0,0, , ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,10, , ,0,0, , ,0,0,P, ,0,13, , ,0,0,P, ,0
4391,USC00187705,1994,1,SNWD,0,T, ,0,0,T, ,0,0,T, ,0,25, , ,0,25, , ,0,0,T, ,0,0,T, ,0,0,T, ,0,0,T, ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,51, , ,0,51, , ,0,51, , ,0,102, , ,0,76, , ,0,51, , ,0,25, , ,0,0,T, ,0,0, , ,0,0,P, ,0,0,T, ,0,0, , ,0,0,P, ,0,25, , ,0,-9999, , , 
4392,USC00187705,1994,1,WT01,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , 
4393,USC00187705,1994,1,WT04,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
4394,USC00187705,1994,1,WT06,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,1, , ,0,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , 
4482,USC00187705,1995,1,TMAX,139, , ,0,78, , ,0,6, , ,0,6, , ,0,-33, , ,0,22, , ,0,78, , ,0,44, , ,0,72, , ,0,6, , ,0,33, , ,0,167, , ,0,206, , ,0,217, , ,0,189, , ,0,161, , ,0,83, , ,0,83, , ,0,67, , ,0,89, , ,0,56, , ,0,17, , ,0,39, , ,0,44, , ,0,44, , ,0,17, , ,0,50, , ,0,11, , ,0,22, , ,0,22, , ,0,94, , ,0
4483,USC00187705,1995,1,TMIN,6, , ,0,-44, , ,0,-61, , ,0,-89, , ,0,-122, , ,0,-78, , ,0,0, , ,0,-17, , ,0,-6, , ,0,-28, , ,0,-11, , ,0,11, , ,0,94, , ,0,128, , ,0,150, , ,0,50, , ,0,39, , ,0,61, , ,0,44, , ,0,44, , ,0,0, , ,0,-28, , ,0,-44, , ,0,-28, , ,0,-33, , ,0,-44, , ,0,-56, , ,0,-44, , ,0,-89, , ,0,-28, , ,0,-28, , ,0
4484,USC00187705,1995,1,TOBS,78, , ,0,-44, , ,0,-11, , ,0,-83, , ,0,-61, , ,0,6, , ,0,6, , ,0,6, , ,0,6, , ,0,-11, , ,0,17, , ,0,133, , ,0,128, , ,0,167, , ,0,156, , ,0,50, , ,0,78, , ,0,61, , ,0,67, , ,0,50, , ,0,6, , ,0,-22, , ,0,-6, , ,0,-6, , ,0,-28, , ,0,-33, , ,0,6, , ,0,-33, , ,0,-11, , ,0,-22, , ,0,6, , ,0
4485,USC00187705,1995,1,PRCP,20, , ,0,13, , ,0,0, , ,0,0,T, ,0,0, , ,0,320, , ,0,13, , ,0,0, , ,0,0,P, ,0,0,P, ,0,25, , ,0,8, , ,0,3, , ,0,3, , ,0,272, , ,0,0,T, ,0,0, , ,0,3, , ,0,46, , ,0,234, , ,0,3, , ,0,0,T, ,0,0, , ,0,0,T, ,0,0, , ,0,0,P, ,0,0,P, ,0,43, , ,0,0,T, ,0,0,T, ,0,0, , ,0
4486,USC00187705,1995,1,SNOW,0,P, ,0,0,T, ,0,0,P, ,0,0,T, ,0,0,P, ,0,0,T, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,T, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,T, ,0,0,T, ,0,0,P, ,0,0,T, ,0,0,P, ,0,0,P, ,0,0,P, ,0,79, , ,0,0,T, ,0,5, , ,0,0, , ,0
4487,USC00187705,1995,1,SNWD,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,76, , ,0,51, , ,0,25, , ,0,0,T, ,0
4488,USC00187705,1995,1,WT01,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
4489,USC00187705,1995,1,WT03,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
4490,USC00187705,1995,1,WT04,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
4580,USC00187705,1996,1,TMAX,39, , ,0,44, , ,0,44, , ,0,-6, , ,0,6, , ,0,-39, , ,0,-61, , ,0,-22, , ,0,-39, , ,0,-11, , ,0,-44, , ,0,-17, , ,0,28, , ,0,67, , ,0,67, , ,0,28, , ,0,100, , ,0,133, , ,0,167, , ,0,-17, , ,0,6, , ,0,56, , ,0,61, , ,0,133, , ,0,22, , ,0,56, , ,0,144, , ,0,11, , ,0,28, , ,0,100, , ,0,50, , ,0
4581,USC00187705,1996,1,TMIN,17, , ,0,11, , ,0,-44, , ,0,-67, , ,0,-61, , ,0,-83, , ,0,-100, , ,0,-83, , ,0,-106, , ,0,-94, , ,0,-117, , ,0,-78, , ,0,-28, , ,0,-56, , ,0,-28, , ,0,-83, , ,0,6, , ,0,6, , ,0,-89, , ,0,-100, , ,0,-94, , ,0,-78, , ,0,-22, , ,0,17, , ,0,-44, , ,0,-56, , ,0,-6, , ,0,-61, , ,0,-28, , ,0,-22, , ,0,-67, , ,0
4582,USC00187705,1996,1,TOBS,28, , ,0,22, , ,0,-44, , ,0,-39, , ,0,-50, , ,0,-83, , ,0,-61, , ,0,-67, , ,0,-56, , ,0,-89, , ,0,-67, , ,0,-22, , ,0,0, , ,0,39, , ,0,-28, , ,0,11, , ,0,28, , ,0,133, , ,0,-83, , ,0,-67, , ,0,-44, , ,0,-22, , ,0,61, , ,0,17, , ,0,-28, , ,0,56, , ,0,0, , ,0,-28, , ,0,-6, , ,0,50, , ,0,-67, , ,0
4583,USC00187705,1996,1,PRCP,0,T, ,0,267, , ,0,10, , ,0,0, , ,0,0, , ,0,0,T, ,0,356, , ,0,84, , ,0,30, , ,0,0,T, ,0,0, , ,0,137, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,5, , ,0,89, , ,0,201, , ,0,0, , ,0,0,T, ,0,0, , ,0,8, , ,0,81, , ,0,0,T, ,0,3, , ,0,178, , ,0,0, , ,0,0,T, ,0,0, , ,0,0, , ,0
4584,USC00187705,1996,1,SNOW,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,13, , ,0,490, , ,0,163, , ,0,66, , ,0,0,P, ,0,0, , ,0,173, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,T, ,0,0,P, ,0,0,T, ,0,0,P, ,0,0,T, ,0,0,T, ,0,0,T, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,T, ,0,0,P, ,0,0,P, ,0
4585,USC00187705,1996,1,SNWD,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,25, , ,0,483, , ,0,610, , ,0,660, , ,0,635, , ,0,610, , ,0,762, , ,0,-9999, , , ,-9999, , , ,381, , ,0,356, , ,0,330, , ,0,178, , ,0,25, , ,0,0,T, ,0,0,T, ,0,0,T, ,0,0,T, ,0,0,T, ,0,0,P, ,0,0,P, ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0
4586,USC00187705,1996,1,WT01,1, , ,0,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,1, , ,0,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
4587,USC00187705,1996,1,WT03,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
4588,USC00187705,1996,1,WT04,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
4677,USC00187705,1997,1,TMAX,11, , ,0,117, , ,0,178, , ,0,217, , ,0,200, , ,0,133, , ,0,44, , ,0,39, , ,0,-6, , ,0,56, , ,0,-6, , ,0,-11, , ,0,-11, , ,0,6, , ,0,56, , ,0,72, , ,0,-72, , ,0,-72, , ,0,-33, , ,0,72, , ,0,72, , ,0,106, , ,0,133, , ,0,56, , ,0,100, , ,0,11, , ,0,39, , ,0,89, , ,0,17, , ,0,44, , ,0,72, , ,0
4678,USC00187705,1997,1,TMIN,-22, , ,0,11, , ,0,100, , ,0,94, , ,0,89, , ,0,44, , ,0,-28, , ,0,-50, , ,0,-28, , ,0,-22, , ,0,-72, , ,0,-89, , ,0,-94, , ,0,-94, , ,0,-106, , ,0,-72, , ,0,-128, , ,0,-128, , ,0,-139, , ,0,-78, , ,0,-17, , ,0,6, , ,0,6, , ,0,-17, , ,0,11, , ,0,-39, , ,0,-17, , ,0,-11, , ,0,-44, , ,0,-56, , ,0,0, , ,0
4679,USC00187705,1997,1,TOBS,11, , ,0,100, , ,0,156, , ,0,94, , ,0,111, , ,0,44, , ,0,-28, , ,0,-6, , ,0,-6, , ,0,-22, , ,0,-72, , ,0,-89, , ,0,-72, , ,0,-39, , ,0,28, , ,0,-72, , ,0,-117, , ,0,-128, , ,0,-61, , ,0,17, , ,0,6, , ,0,94, , ,0,6, , ,0,39, , ,0,11, , ,0,-17, , ,0,33, , ,0,-11, , ,0,-44, , ,0,0, , ,0,61, , ,0
4680,USC00187705,1997,1,PRCP,0, , ,0,0,T, ,0,0,T, ,0,0, , ,0,5, , ,0,0, , ,0,0, , ,0,0, , ,0,109, , ,0,23, , ,0,10, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,91, , ,0,0, , ,0,0,T, ,0,0, , ,0,0, , ,0,0, , ,0,25, , ,0,3, , ,0,279, , ,0,18, , ,0,0, , ,0,15, , ,0,94, , ,0,0, , ,0,0, , ,0,8, , ,0
4681,USC00187705,1997,1,SNOW,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,66, , ,0,30, , ,0,20, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,T, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0
4682,USC00187705,1997,1,SNWD,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,51, , ,0,51, , ,0,51, , ,0,51, , ,0,51, , ,0,51, , ,0,51, , ,0,25, , ,0,-9999, , , ,25, , ,0,0,T, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0
4683,USC00187705,1997,1,WT01,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
4772,USC00187705,1998,1,TMAX,0, , ,0,128, , ,0,156, , ,0,172, , ,0,172, , ,0,189, , ,0,178, , ,0,211, , ,0,167, , ,0,94, , ,0,83, , ,0,50, , ,0,117, , ,0,11, , ,0,22, , ,0,44, , ,0,67, , ,0,44, , ,0,22, , ,0,22, , ,0,28, , ,0,33, , ,0,89, , ,0,78, , ,0,67, , ,0,67, , ,0,56, , ,0,33, , ,0,128, , ,0,67, , ,0,67, , ,0
4773,USC00187705,1998,1,TMIN,-89, , ,0,0, , ,0,22, , ,0,44, , ,0,28, , ,0,122, , ,0,156, , ,0,156, , ,0,44, , ,0,11, , ,0,11, , ,0,11, , ,0,-6, , ,0,-28, , ,0,-17, , ,0,11, , ,0,22, , ,0,6, , ,0,11, , ,0,-11, , ,0,-39, , ,0,-28, , ,0,6, , ,0,0, , ,0,-6, , ,0,-50, , ,0,-11, , ,0,11, , ,0,6, , ,0,0, , ,0,-11, , ,0
4774,USC00187705,1998,1,TOBS,0, , ,0,56, , ,0,89, , ,0,61, , ,0,133, , ,0,161, , ,0,178, , ,0,156, , ,0,44, , ,0,11, , ,0,11, , ,0,33, , ,0,-6, , ,0,-17, , ,0,11, , ,0,28, , ,0,22, , ,0,22, , ,0,17, , ,0,-11, , ,0,0, , ,0,6, , ,0,33, , ,0,0, , ,0,-6, , ,0,22, , ,0,28, , ,0,11, , ,0,61, , ,0,0, , ,0,-11, , ,0
4775,USC00187705,1998,1,PRCP,0, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,3, , ,0,94, , ,0,28, , ,0,13, , ,0,0, , ,0,0, , ,0,10, , ,0,10, , ,0,0, , ,0,244, , ,0,0,T, ,0,38, , ,0,0,T, ,0,5, , ,0,0, , ,0,0, , ,0,36, , ,0,-9999, , , ,25, , ,0,0,T, ,0,0, , ,0,124, , ,0,274, , ,0,0, , ,0,0, , ,0,0, , ,0
4776,USC00187705,1998,1,SNOW,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,-9999, , , ,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0, , ,0,0,T, ,0,-9999, , , ,25, , ,0,0,T, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0
4777,USC00187705,1998,1,SNWD,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,T, ,0,-9999, , , ,25, , ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0
4778,USC00187705,1998,1,WT01,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
4779,USC00187705,1998,1,WT04,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,1, , ,0,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
